country,year,month,article_count,avg_wordcount,monthly_fatalities,region_group
Bulgaria,2023,1,2,492.0,0.0,Western
Bulgaria,2023,3,1,1108.0,0.0,Western
Bulgaria,2023,5,2,765.5,0.0,Western
Bulgaria,2023,8,1,421.0,0.0,Western
Bulgaria,2023,9,3,724.0,0.0,Western
Bulgaria,2023,12,2,594.0,0.0,Western
Bulgaria,2024,2,4,763.0,0.0,Western
Bulgaria,2024,3,2,889.0,0.0,Western
Bulgaria,2024,7,1,349.0,0.0,Western
Bulgaria,2024,10,2,1498.0,0.0,Western
Bulgaria,2024,11,1,323.0,0.0,Western
Bulgaria,2024,12,3,715.3333333333334,0.0,Western
Burkina Faso,2015,1,2,724.5,1.9166666666666667,Global South
Burkina Faso,2015,3,2,782.5,1.9166666666666667,Global South
Burkina Faso,2015,7,2,752.5,1.9166666666666667,Global South
Burkina Faso,2015,9,3,815.6666666666666,1.9166666666666667,Global South
Burkina Faso,2015,11,2,564.5,1.9166666666666667,Global South
Burkina Faso,2015,12,2,874.0,1.9166666666666667,Global South
Burkina Faso,2016,1,11,791.3636363636364,6.75,Global South
Burkina Faso,2016,2,2,465.5,6.75,Global South
Burkina Faso,2016,3,1,791.0,6.75,Global South
Burkina Faso,2016,6,1,854.0,6.75,Global South
Burkina Faso,2016,8,1,1548.0,6.75,Global South
Burkina Faso,2016,9,1,392.0,6.75,Global South
Burkina Faso,2016,10,1,975.0,6.75,Global South
Burkina Faso,2016,11,1,887.0,6.75,Global South
Burkina Faso,2017,2,2,1081.5,9.75,Global South
Burkina Faso,2017,4,1,186.0,9.75,Global South
Burkina Faso,2017,6,1,1223.0,9.75,Global South
Burkina Faso,2017,7,1,2780.0,9.75,Global South
Burkina Faso,2017,9,1,751.0,9.75,Global South
Burkina Faso,2017,10,1,612.0,9.75,Global South
Burkina Faso,2018,8,1,601.0,25.25,Global South
Burkina Faso,2018,9,2,509.0,25.25,Global South
Burkina Faso,2018,10,1,996.0,25.25,Global South
Burkina Faso,2018,11,1,1424.0,25.25,Global South
Burkina Faso,2019,3,2,938.0,185.0,Global South
Burkina Faso,2019,4,1,1218.0,185.0,Global South
Burkina Faso,2019,5,3,541.3333333333334,185.0,Global South
Burkina Faso,2019,7,1,687.0,185.0,Global South
Burkina Faso,2019,8,1,736.0,185.0,Global South
Burkina Faso,2019,11,3,839.6666666666666,185.0,Global South
Burkina Faso,2019,12,1,849.0,185.0,Global South
Burkina Faso,2020,1,5,712.8,191.58333333333334,Global South
Burkina Faso,2020,2,2,1022.5,191.58333333333334,Global South
Burkina Faso,2020,3,1,1318.0,191.58333333333334,Global South
Burkina Faso,2020,4,1,1127.0,191.58333333333334,Global South
Burkina Faso,2020,5,2,965.5,191.58333333333334,Global South
Burkina Faso,2020,6,3,667.0,191.58333333333334,Global South
Burkina Faso,2020,7,2,747.5,191.58333333333334,Global South
Burkina Faso,2020,9,3,556.0,191.58333333333334,Global South
Burkina Faso,2020,10,1,634.0,191.58333333333334,Global South
Burkina Faso,2020,11,2,758.5,191.58333333333334,Global South
Burkina Faso,2021,2,1,956.0,196.66666666666666,Global South
Burkina Faso,2021,4,4,540.25,196.66666666666666,Global South
Burkina Faso,2021,5,1,320.0,196.66666666666666,Global South
Burkina Faso,2021,6,1,311.0,196.66666666666666,Global South
Burkina Faso,2021,7,1,760.0,196.66666666666666,Global South
Burkina Faso,2021,8,2,499.5,196.66666666666666,Global South
Burkina Faso,2021,9,2,1522.0,196.66666666666666,Global South
Burkina Faso,2021,10,2,1057.0,196.66666666666666,Global South
Burkina Faso,2021,11,2,1302.5,196.66666666666666,Global South
Burkina Faso,2022,1,1,971.0,352.8333333333333,Global South
Burkina Faso,2022,2,2,933.0,352.8333333333333,Global South
Burkina Faso,2022,3,1,1232.0,352.8333333333333,Global South
Burkina Faso,2022,4,1,568.0,352.8333333333333,Global South
Burkina Faso,2022,9,1,865.0,352.8333333333333,Global South
Burkina Faso,2022,10,1,946.0,352.8333333333333,Global South
Burkina Faso,2022,12,1,836.0,352.8333333333333,Global South
Burkina Faso,2023,2,1,589.0,708.25,Global South
Burkina Faso,2023,4,1,751.0,708.25,Global South
Burkina Faso,2023,5,1,387.0,708.25,Global South
Burkina Faso,2023,6,2,528.0,708.25,Global South
Burkina Faso,2023,7,1,1002.0,708.25,Global South
Burkina Faso,2023,8,4,1021.0,708.25,Global South
Burkina Faso,2023,9,1,472.0,708.25,Global South
Burkina Faso,2023,10,3,581.0,708.25,Global South
Burkina Faso,2024,1,1,917.0,623.9166666666666,Global South
Burkina Faso,2024,2,3,1332.3333333333333,623.9166666666666,Global South
Burkina Faso,2024,3,1,829.0,623.9166666666666,Global South
Burkina Faso,2024,4,4,581.25,623.9166666666666,Global South
Burkina Faso,2024,5,2,631.0,623.9166666666666,Global South
Burkina Faso,2024,7,3,713.0,623.9166666666666,Global South
Burkina Faso,2024,11,2,966.0,623.9166666666666,Global South
Burkina Faso,2024,12,2,845.5,623.9166666666666,Global South
Burundi,2015,1,1,281.0,92.41666666666667,Global South
Burundi,2015,3,3,988.0,92.41666666666667,Global South
Burundi,2015,4,1,935.0,92.41666666666667,Global South
Burundi,2015,5,17,850.0,92.41666666666667,Global South
Burundi,2015,6,4,796.75,92.41666666666667,Global South
Burundi,2015,7,6,681.1666666666666,92.41666666666667,Global South
Burundi,2015,8,4,763.0,92.41666666666667,Global South
Burundi,2015,9,4,918.75,92.41666666666667,Global South
Burundi,2015,10,3,1144.3333333333333,92.41666666666667,Global South
Burundi,2015,11,3,1001.3333333333334,92.41666666666667,Global South
Burundi,2015,12,7,861.4285714285714,92.41666666666667,Global South
Burundi,2016,1,3,724.3333333333334,37.666666666666664,Global South
Burundi,2016,2,2,523.5,37.666666666666664,Global South
Burundi,2016,3,2,751.5,37.666666666666664,Global South
Burundi,2016,4,4,1423.75,37.666666666666664,Global South
Burundi,2016,5,2,702.0,37.666666666666664,Global South
Burundi,2016,6,2,834.0,37.666666666666664,Global South
Burundi,2016,7,1,910.0,37.666666666666664,Global South
Burundi,2016,8,2,639.5,37.666666666666664,Global South
Burundi,2016,9,1,893.0,37.666666666666664,Global South
Burundi,2016,10,2,940.0,37.666666666666664,Global South
Burundi,2016,11,3,2407.0,37.666666666666664,Global South
Burundi,2016,12,1,1103.0,37.666666666666664,Global South
Burundi,2017,3,2,1212.5,23.75,Global South
Burundi,2017,4,1,680.0,23.75,Global South
Burundi,2017,7,1,829.0,23.75,Global South
Burundi,2017,11,1,674.0,23.75,Global South
Burundi,2018,1,1,583.0,27.25,Global South
Burundi,2018,5,4,884.75,27.25,Global South
Burundi,2018,7,1,484.0,27.25,Global South
Burundi,2019,6,1,536.0,25.416666666666668,Global South
Burundi,2019,7,1,515.0,25.416666666666668,Global South
Burundi,2019,8,1,472.0,25.416666666666668,Global South
Burundi,2019,10,1,521.0,25.416666666666668,Global South
Burundi,2020,3,1,976.0,27.5,Global South
Burundi,2020,5,2,682.5,27.5,Global South
Burundi,2020,6,2,745.5,27.5,Global South
Burundi,2020,8,1,3123.0,27.5,Global South
Burundi,2021,11,1,794.0,25.416666666666668,Global South
Burundi,2022,1,2,1055.0,21.75,Global South
Burundi,2022,10,2,631.0,21.75,Global South
Burundi,2023,4,1,962.0,14.833333333333334,Global South
Burundi,2023,7,1,1287.0,14.833333333333334,Global South
Burundi,2023,8,1,339.0,14.833333333333334,Global South
Burundi,2024,1,1,1243.0,14.0,Global South
Burundi,2024,8,1,960.0,14.0,Global South
Cambodia,2015,1,7,775.1428571428571,0.5,Global South
Cambodia,2015,2,2,1015.5,0.5,Global South
Cambodia,2015,3,5,1116.8,0.5,Global South
Cambodia,2015,4,13,693.7692307692307,0.5,Global South
Cambodia,2015,5,5,660.2,0.5,Global South
Cambodia,2015,6,1,783.0,0.5,Global South
Cambodia,2015,7,4,908.0,0.5,Global South
Cambodia,2015,8,6,1161.8333333333333,0.5,Global South
Cambodia,2015,9,6,597.3333333333334,0.5,Global South
Cambodia,2015,10,7,898.4285714285714,0.5,Global South
Cambodia,2015,11,4,578.75,0.5,Global South
Cambodia,2015,12,4,1428.75,0.5,Global South
Cambodia,2016,1,6,893.5,0.25,Global South
Cambodia,2016,2,3,791.3333333333334,0.25,Global South
Cambodia,2016,3,3,521.3333333333334,0.25,Global South
Cambodia,2016,4,3,750.3333333333334,0.25,Global South
Cambodia,2016,5,2,676.0,0.25,Global South
Cambodia,2016,6,1,1708.0,0.25,Global South
Cambodia,2016,7,6,753.3333333333334,0.25,Global South
Cambodia,2016,8,6,999.0,0.25,Global South
Cambodia,2016,9,3,1023.3333333333334,0.25,Global South
Cambodia,2016,10,3,1037.0,0.25,Global South
Cambodia,2016,11,2,522.5,0.25,Global South
Cambodia,2016,12,2,1125.5,0.25,Global South
Cambodia,2017,1,5,1584.4,0.16666666666666666,Global South
Cambodia,2017,2,5,684.8,0.16666666666666666,Global South
Cambodia,2017,3,1,495.0,0.16666666666666666,Global South
Cambodia,2017,5,2,1239.5,0.16666666666666666,Global South
Cambodia,2017,6,2,1037.0,0.16666666666666666,Global South
Cambodia,2017,7,4,697.75,0.16666666666666666,Global South
Cambodia,2017,8,4,894.0,0.16666666666666666,Global South
Cambodia,2017,9,6,815.5,0.16666666666666666,Global South
Cambodia,2017,10,4,744.0,0.16666666666666666,Global South
Cambodia,2017,11,2,705.5,0.16666666666666666,Global South
Cambodia,2018,1,4,532.75,1.0833333333333333,Global South
Cambodia,2018,2,3,733.3333333333334,1.0833333333333333,Global South
Cambodia,2018,3,5,607.0,1.0833333333333333,Global South
Cambodia,2018,4,3,860.6666666666666,1.0833333333333333,Global South
Cambodia,2018,5,6,693.6666666666666,1.0833333333333333,Global South
Cambodia,2018,6,2,621.0,1.0833333333333333,Global South
Cambodia,2018,7,6,958.8333333333334,1.0833333333333333,Global South
Cambodia,2018,8,2,833.5,1.0833333333333333,Global South
Cambodia,2018,9,5,614.8,1.0833333333333333,Global South
Cambodia,2018,10,2,930.0,1.0833333333333333,Global South
Cambodia,2018,11,1,1121.0,1.0833333333333333,Global South
Cambodia,2019,2,1,535.0,0.4166666666666667,Global South
Cambodia,2019,5,1,725.0,0.4166666666666667,Global South
Cambodia,2019,6,6,1342.5,0.4166666666666667,Global South
Cambodia,2019,7,2,513.0,0.4166666666666667,Global South
Cambodia,2019,8,2,812.0,0.4166666666666667,Global South
Cambodia,2019,10,7,630.5714285714286,0.4166666666666667,Global South
Cambodia,2019,11,2,505.5,0.4166666666666667,Global South
Cambodia,2019,12,2,1502.0,0.4166666666666667,Global South
Cambodia,2020,1,1,620.0,0.3333333333333333,Global South
Cambodia,2020,2,3,773.3333333333334,0.3333333333333333,Global South
Cambodia,2020,3,2,556.5,0.3333333333333333,Global South
Cambodia,2020,4,5,766.8,0.3333333333333333,Global South
Cambodia,2020,6,5,883.0,0.3333333333333333,Global South
Cambodia,2020,7,1,913.0,0.3333333333333333,Global South
Cambodia,2020,8,2,839.0,0.3333333333333333,Global South
Cambodia,2020,9,1,648.0,0.3333333333333333,Global South
Cambodia,2020,10,2,1366.5,0.3333333333333333,Global South
Cambodia,2020,11,2,585.0,0.3333333333333333,Global South
Cambodia,2020,12,1,831.0,0.3333333333333333,Global South
Cambodia,2021,1,1,949.0,0.16666666666666666,Global South
Cambodia,2021,2,2,811.0,0.16666666666666666,Global South
Cambodia,2021,4,3,645.3333333333334,0.16666666666666666,Global South
Cambodia,2021,5,1,984.0,0.16666666666666666,Global South
Cambodia,2021,6,3,1715.6666666666667,0.16666666666666666,Global South
Cambodia,2021,7,1,424.0,0.16666666666666666,Global South
Cambodia,2021,8,2,475.5,0.16666666666666666,Global South
Cambodia,2021,10,3,1556.3333333333333,0.16666666666666666,Global South
Cambodia,2021,11,1,991.0,0.16666666666666666,Global South
Cambodia,2021,12,1,663.0,0.16666666666666666,Global South
Cambodia,2022,1,1,605.0,0.08333333333333333,Global South
Cambodia,2022,2,1,798.0,0.08333333333333333,Global South
Cambodia,2022,4,2,378.5,0.08333333333333333,Global South
Cambodia,2022,5,1,771.0,0.08333333333333333,Global South
Cambodia,2022,6,5,815.6,0.08333333333333333,Global South
Cambodia,2022,8,2,736.0,0.08333333333333333,Global South
Cambodia,2022,9,5,843.0,0.08333333333333333,Global South
Cambodia,2022,10,2,1429.5,0.08333333333333333,Global South
Cambodia,2022,11,7,1792.5714285714287,0.08333333333333333,Global South
Cambodia,2022,12,2,671.0,0.08333333333333333,Global South
Cambodia,2023,1,1,989.0,0.0,Global South
Cambodia,2023,2,3,749.3333333333334,0.0,Global South
Cambodia,2023,3,3,603.0,0.0,Global South
Cambodia,2023,4,2,1301.0,0.0,Global South
Cambodia,2023,5,2,733.5,0.0,Global South
Cambodia,2023,6,2,425.0,0.0,Global South
Cambodia,2023,7,4,756.5,0.0,Global South
Cambodia,2023,8,6,1706.8333333333333,0.0,Global South
Cambodia,2023,9,1,762.0,0.0,Global South
Cambodia,2023,10,3,891.0,0.0,Global South
Cambodia,2023,11,4,676.25,0.0,Global South
Cambodia,2024,1,1,1412.0,0.0,Global South
Cambodia,2024,4,1,747.0,0.0,Global South
Cambodia,2024,7,1,476.0,0.0,Global South
Cambodia,2024,8,1,471.0,0.0,Global South
Cambodia,2024,9,1,1038.0,0.0,Global South
Cambodia,2024,10,1,902.0,0.0,Global South
Cambodia,2024,12,1,394.0,0.0,Global South
Cameroon,2015,1,2,1045.0,119.91666666666667,Global South
Cameroon,2015,2,2,885.5,119.91666666666667,Global South
Cameroon,2015,3,4,839.25,119.91666666666667,Global South
Cameroon,2015,4,2,1024.5,119.91666666666667,Global South
Cameroon,2015,5,2,1043.5,119.91666666666667,Global South
Cameroon,2015,7,2,948.0,119.91666666666667,Global South
Cameroon,2015,9,2,1042.0,119.91666666666667,Global South
Cameroon,2015,10,1,886.0,119.91666666666667,Global South
Cameroon,2015,11,2,883.0,119.91666666666667,Global South
Cameroon,2016,1,2,643.0,60.083333333333336,Global South
Cameroon,2016,2,1,831.0,60.083333333333336,Global South
Cameroon,2016,3,2,830.5,60.083333333333336,Global South
Cameroon,2016,4,3,850.0,60.083333333333336,Global South
Cameroon,2016,5,2,805.5,60.083333333333336,Global South
Cameroon,2016,6,2,1390.0,60.083333333333336,Global South
Cameroon,2016,7,1,813.0,60.083333333333336,Global South
Cameroon,2016,8,1,1548.0,60.083333333333336,Global South
Cameroon,2016,10,2,448.0,60.083333333333336,Global South
Cameroon,2016,11,1,617.0,60.083333333333336,Global South
Cameroon,2016,12,6,602.8333333333334,60.083333333333336,Global South
Cameroon,2017,1,3,856.6666666666666,61.583333333333336,Global South
Cameroon,2017,2,3,1007.6666666666666,61.583333333333336,Global South
Cameroon,2017,5,2,946.0,61.583333333333336,Global South
Cameroon,2017,7,1,767.0,61.583333333333336,Global South
Cameroon,2017,9,3,646.0,61.583333333333336,Global South
Cameroon,2017,12,1,526.0,61.583333333333336,Global South
Cameroon,2018,1,3,777.0,138.66666666666666,Global South
Cameroon,2018,2,1,914.0,138.66666666666666,Global South
Cameroon,2018,4,3,484.6666666666667,138.66666666666666,Global South
Cameroon,2018,6,1,1114.0,138.66666666666666,Global South
Cameroon,2018,7,2,469.0,138.66666666666666,Global South
Cameroon,2018,9,3,879.6666666666666,138.66666666666666,Global South
Cameroon,2018,10,4,507.0,138.66666666666666,Global South
Cameroon,2018,11,3,571.6666666666666,138.66666666666666,Global South
Cameroon,2019,1,3,651.6666666666666,108.5,Global South
Cameroon,2019,5,3,488.0,108.5,Global South
Cameroon,2019,6,2,718.0,108.5,Global South
Cameroon,2019,7,1,603.0,108.5,Global South
Cameroon,2019,8,3,539.0,108.5,Global South
Cameroon,2019,9,1,1106.0,108.5,Global South
Cameroon,2019,10,3,697.0,108.5,Global South
Cameroon,2019,12,1,1925.0,108.5,Global South
Cameroon,2020,2,1,1894.0,146.75,Global South
Cameroon,2020,3,2,765.0,146.75,Global South
Cameroon,2020,4,1,1117.0,146.75,Global South
Cameroon,2020,5,2,1132.5,146.75,Global South
Cameroon,2020,8,1,513.0,146.75,Global South
Cameroon,2020,9,2,692.5,146.75,Global South
Cameroon,2020,10,1,1339.0,146.75,Global South
Cameroon,2020,11,3,995.6666666666666,146.75,Global South
Cameroon,2021,2,1,1057.0,130.5,Global South
Cameroon,2021,3,1,681.0,130.5,Global South
Cameroon,2021,4,1,504.0,130.5,Global South
Cameroon,2021,5,1,524.0,130.5,Global South
Cameroon,2021,7,1,1107.0,130.5,Global South
Cameroon,2021,8,2,632.0,130.5,Global South
Cameroon,2021,10,1,1654.0,130.5,Global South
Cameroon,2021,12,1,957.0,130.5,Global South
Cameroon,2022,1,3,552.3333333333334,136.0,Global South
Cameroon,2022,2,3,907.3333333333334,136.0,Global South
Cameroon,2022,3,1,656.0,136.0,Global South
Cameroon,2022,4,1,357.0,136.0,Global South
Cameroon,2022,5,1,1435.0,136.0,Global South
Cameroon,2022,7,1,746.0,136.0,Global South
Cameroon,2022,11,1,736.0,136.0,Global South
Cameroon,2023,4,2,939.0,181.58333333333334,Global South
Cameroon,2023,5,1,496.0,181.58333333333334,Global South
Cameroon,2023,7,2,1738.0,181.58333333333334,Global South
Cameroon,2023,10,1,1651.0,181.58333333333334,Global South
Cameroon,2023,11,2,1077.0,181.58333333333334,Global South
Cameroon,2024,1,2,737.0,204.66666666666666,Global South
Cameroon,2024,2,3,828.0,204.66666666666666,Global South
Cameroon,2024,4,4,1595.0,204.66666666666666,Global South
Cameroon,2024,5,1,405.0,204.66666666666666,Global South
Cameroon,2024,7,2,1276.0,204.66666666666666,Global South
Cameroon,2024,9,1,704.0,204.66666666666666,Global South
Cameroon,2024,10,1,356.0,204.66666666666666,Global South
Cameroon,2024,11,1,2114.0,204.66666666666666,Global South
Canada,2015,1,21,700.0,,
Canada,2015,2,21,759.9047619047619,,
Canada,2015,3,12,1036.0833333333333,,
Canada,2015,4,19,951.6315789473684,,
Canada,2015,5,38,757.3947368421053,,
Canada,2015,6,32,762.9375,,
Canada,2015,7,33,630.6666666666666,,
Canada,2015,8,44,808.7727272727273,,
Canada,2015,9,25,739.84,,
Canada,2015,10,78,1078.6923076923076,,
Canada,2015,11,28,759.7857142857143,,
Canada,2015,12,24,1092.3333333333333,,
Canada,2016,1,35,653.2571428571429,,
Canada,2016,2,33,826.6666666666666,,
Canada,2016,3,49,810.734693877551,,
Canada,2016,4,47,890.2127659574468,,
Canada,2016,5,64,1110.21875,,
Canada,2016,6,39,680.5897435897435,,
Canada,2016,7,38,1220.4473684210527,,
Canada,2016,8,37,683.7297297297297,,
Canada,2016,9,36,797.3611111111111,,
Canada,2016,10,49,778.8571428571429,,
Canada,2016,11,52,931.3846153846154,,
Canada,2016,12,24,939.4583333333334,,
Canada,2017,1,36,880.2777777777778,,
Canada,2017,2,36,691.3888888888889,,
Canada,2017,3,30,748.6,,
Canada,2017,4,29,808.8275862068965,,
Canada,2017,5,28,648.0357142857143,,
Canada,2017,6,41,768.6341463414634,,
Canada,2017,7,33,708.030303030303,,
Canada,2017,8,27,821.2962962962963,,
Canada,2017,9,18,1267.2222222222222,,
Canada,2017,10,40,773.3,,
Canada,2017,11,28,811.3214285714286,,
Canada,2017,12,26,676.2307692307693,,
Canada,2018,1,31,571.0967741935484,,
Canada,2018,2,34,698.1176470588235,,
Canada,2018,3,31,554.5806451612904,,
Canada,2018,4,44,743.9772727272727,,
Canada,2018,5,61,831.0,,
Canada,2018,6,80,880.4125,,
Canada,2018,7,48,720.3125,,
Canada,2018,8,37,744.4054054054054,,
Canada,2018,9,29,796.448275862069,,
Canada,2018,10,31,823.2903225806451,,
Canada,2018,11,30,651.9,,
Canada,2018,12,34,767.9705882352941,,
Canada,2019,1,38,688.2631578947369,,
Canada,2019,2,29,647.6551724137931,,
Canada,2019,3,35,626.4,,
Canada,2019,4,40,757.075,,
Canada,2019,5,25,687.88,,
Canada,2019,6,33,688.3030303030303,,
Canada,2019,7,31,689.9677419354839,,
Canada,2019,8,22,963.9090909090909,,
Canada,2019,9,40,678.6,,
Canada,2019,10,30,919.2333333333333,,
Canada,2019,11,24,670.75,,
Canada,2019,12,28,710.3214285714286,,
Canada,2020,1,43,873.9302325581396,,
Canada,2020,2,28,690.2857142857143,,
Canada,2020,3,31,790.4193548387096,,
Canada,2020,4,36,818.4166666666666,,
Canada,2020,5,28,549.0,,
Canada,2020,6,24,1548.9166666666667,,
Canada,2020,7,23,568.2173913043479,,
Canada,2020,8,16,623.875,,
Canada,2020,9,31,579.3548387096774,,
Canada,2020,10,26,628.5384615384615,,
Canada,2020,11,18,552.2777777777778,,
Canada,2020,12,30,602.5333333333333,,
Canada,2021,1,25,646.76,0.6666666666666666,Western
Canada,2021,2,25,696.72,0.6666666666666666,Western
Canada,2021,3,36,724.0555555555555,0.6666666666666666,Western
Canada,2021,4,29,710.2758620689655,0.6666666666666666,Western
Canada,2021,5,24,651.2083333333334,0.6666666666666666,Western
Canada,2021,6,32,693.375,0.6666666666666666,Western
Canada,2021,7,40,809.475,0.6666666666666666,Western
Canada,2021,8,27,727.6666666666666,0.6666666666666666,Western
Canada,2021,9,38,686.7894736842105,0.6666666666666666,Western
Canada,2021,10,24,609.7083333333334,0.6666666666666666,Western
Canada,2021,11,33,1374.1818181818182,0.6666666666666666,Western
Canada,2021,12,17,640.1764705882352,0.6666666666666666,Western
Canada,2022,1,23,1360.8695652173913,0.0,Western
Canada,2022,2,54,1012.3333333333334,0.0,Western
Canada,2022,3,27,655.0370370370371,0.0,Western
Canada,2022,4,24,706.0416666666666,0.0,Western
Canada,2022,5,31,621.6129032258065,0.0,Western
Canada,2022,6,28,672.5714285714286,0.0,Western
Canada,2022,7,29,647.2758620689655,0.0,Western
Canada,2022,8,27,528.7407407407408,0.0,Western
Canada,2022,9,40,789.625,0.0,Western
Canada,2022,10,26,589.7692307692307,0.0,Western
Canada,2022,11,36,786.8888888888889,0.0,Western
Canada,2022,12,33,729.5454545454545,0.0,Western
Canada,2023,1,22,818.1818181818181,0.3333333333333333,Western
Canada,2023,2,29,868.1034482758621,0.3333333333333333,Western
Canada,2023,3,29,809.9655172413793,0.3333333333333333,Western
Canada,2023,4,27,813.8148148148148,0.3333333333333333,Western
Canada,2023,5,39,835.4102564102565,0.3333333333333333,Western
Canada,2023,6,61,1198.1967213114754,0.3333333333333333,Western
Canada,2023,7,21,733.7142857142857,0.3333333333333333,Western
Canada,2023,8,40,682.7,0.3333333333333333,Western
Canada,2023,9,50,709.94,0.3333333333333333,Western
Canada,2023,10,29,703.0689655172414,0.3333333333333333,Western
Canada,2023,11,36,677.3888888888889,0.3333333333333333,Western
Canada,2023,12,19,848.2631578947369,0.3333333333333333,Western
Canada,2024,1,28,774.3571428571429,0.0,Western
Canada,2024,2,30,696.5333333333333,0.0,Western
Canada,2024,3,28,739.8571428571429,0.0,Western
Canada,2024,4,28,758.25,0.0,Western
Canada,2024,5,33,882.2424242424242,0.0,Western
Canada,2024,6,32,1176.9375,0.0,Western
Canada,2024,7,29,797.1034482758621,0.0,Western
Canada,2024,8,18,763.6666666666666,0.0,Western
Canada,2024,9,19,631.578947368421,0.0,Western
Canada,2024,10,31,888.8064516129032,0.0,Western
Canada,2024,11,45,1093.3333333333333,0.0,Western
Canada,2024,12,20,803.4,0.0,Western
Cape Verde,2015,9,1,1428.0,,
Cape Verde,2016,2,1,540.0,,
Cape Verde,2016,5,1,601.0,,
Cape Verde,2021,9,1,1250.0,0.0,Global South
Cape Verde,2021,10,1,927.0,0.0,Global South
Cape Verde,2023,8,4,720.25,0.0,Global South
Cape Verde,2024,1,1,373.0,0.0,Global South
Cape Verde,2024,6,2,296.5,0.0,Global South
Cape Verde,2024,8,1,826.0,0.0,Global South
Central African Republic,2015,1,4,772.25,43.75,Global South
Central African Republic,2015,2,4,1009.25,43.75,Global South
Central African Republic,2015,3,2,821.5,43.75,Global South
Central African Republic,2015,4,5,996.0,43.75,Global South
Central African Republic,2015,5,11,697.7272727272727,43.75,Global South
Central African Republic,2015,6,1,971.0,43.75,Global South
Central African Republic,2015,7,1,710.0,43.75,Global South
Central African Republic,2015,8,6,715.1666666666666,43.75,Global South
Central African Republic,2015,9,3,754.3333333333334,43.75,Global South
Central African Republic,2015,10,5,793.2,43.75,Global South
Central African Republic,2015,11,3,991.6666666666666,43.75,Global South
Central African Republic,2015,12,4,716.0,43.75,Global South
Central African Republic,2016,1,4,704.5,61.583333333333336,Global South
Central African Republic,2016,2,4,990.0,61.583333333333336,Global South
Central African Republic,2016,3,3,923.3333333333334,61.583333333333336,Global South
Central African Republic,2016,4,4,798.75,61.583333333333336,Global South
Central African Republic,2016,5,4,1368.5,61.583333333333336,Global South
Central African Republic,2016,6,4,1051.75,61.583333333333336,Global South
Central African Republic,2016,7,1,878.0,61.583333333333336,Global South
Central African Republic,2016,9,2,877.0,61.583333333333336,Global South
Central African Republic,2016,12,3,1109.3333333333333,61.583333333333336,Global South
Central African Republic,2017,1,2,508.0,152.66666666666666,Global South
Central African Republic,2017,3,2,836.0,152.66666666666666,Global South
Central African Republic,2017,5,4,1240.75,152.66666666666666,Global South
Central African Republic,2017,6,1,1088.0,152.66666666666666,Global South
Central African Republic,2017,7,1,926.0,152.66666666666666,Global South
Central African Republic,2017,9,2,820.0,152.66666666666666,Global South
Central African Republic,2017,10,2,1064.0,152.66666666666666,Global South
Central African Republic,2017,11,1,1206.0,152.66666666666666,Global South
Central African Republic,2017,12,1,1373.0,152.66666666666666,Global South
Central African Republic,2018,1,1,405.0,97.58333333333333,Global South
Central African Republic,2018,2,1,760.0,97.58333333333333,Global South
Central African Republic,2018,6,5,644.0,97.58333333333333,Global South
Central African Republic,2018,8,2,665.0,97.58333333333333,Global South
Central African Republic,2018,9,1,1076.0,97.58333333333333,Global South
Central African Republic,2018,11,1,820.0,97.58333333333333,Global South
Central African Republic,2019,1,1,1143.0,49.666666666666664,Global South
Central African Republic,2019,2,1,957.0,49.666666666666664,Global South
Central African Republic,2019,3,1,443.0,49.666666666666664,Global South
Central African Republic,2019,6,1,928.0,49.666666666666664,Global South
Central African Republic,2019,8,2,1216.0,49.666666666666664,Global South
Central African Republic,2019,10,3,607.6666666666666,49.666666666666664,Global South
Central African Republic,2019,11,2,1008.0,49.666666666666664,Global South
Central African Republic,2020,3,1,723.0,37.416666666666664,Global South
Central African Republic,2020,4,1,709.0,37.416666666666664,Global South
Central African Republic,2020,6,1,549.0,37.416666666666664,Global South
Central African Republic,2020,11,1,936.0,37.416666666666664,Global South
Central African Republic,2021,1,1,531.0,143.0,Global South
Central African Republic,2021,3,1,868.0,143.0,Global South
Central African Republic,2021,11,1,431.0,143.0,Global South
Central African Republic,2022,1,1,1059.0,80.58333333333333,Global South
Central African Republic,2022,6,1,1060.0,80.58333333333333,Global South
Central African Republic,2022,11,2,561.0,80.58333333333333,Global South
Central African Republic,2022,12,1,836.0,80.58333333333333,Global South
Central African Republic,2023,2,1,858.0,51.5,Global South
Central African Republic,2023,5,1,1601.0,51.5,Global South
Central African Republic,2023,7,2,1502.0,51.5,Global South
Central African Republic,2023,8,2,1110.0,51.5,Global South
Central African Republic,2023,10,1,824.0,51.5,Global South
Central African Republic,2024,5,1,767.0,63.166666666666664,Global South
Central African Republic,2024,7,2,1049.0,63.166666666666664,Global South
Chad,2015,1,2,1021.5,35.75,Global South
Chad,2015,3,2,899.5,35.75,Global South
Chad,2015,4,1,893.0,35.75,Global South
Chad,2015,6,1,517.0,35.75,Global South
Chad,2015,7,3,718.3333333333334,35.75,Global South
Chad,2015,8,4,1911.5,35.75,Global South
Chad,2015,9,1,420.0,35.75,Global South
Chad,2015,10,1,886.0,35.75,Global South
Chad,2015,11,1,469.0,35.75,Global South
Chad,2015,12,3,621.6666666666666,35.75,Global South
Chad,2016,1,3,465.3333333333333,3.75,Global South
