country,total_articles,avg_wordcount,med_wordcount,total_fatalities,region_group,Animals farmed,Art and design,Australia news,Books,Business,Business to business,Children's books,Cities,Community,Crosswords,Culture,Culture professionals network,Education,Environment,Fashion,Film,Food,Football,From the Guardian,From the Observer,Games,Global,Global Development Professionals Network,Global development,Guardian Careers,Guardian Foundation,Guardian Small Business Network,Guardian Sustainable Business,Healthcare Professionals Network,Housing Network,Inequality,Info,Law,Life and style,Media,Media Network,Membership,Money,Music,News,Opinion,Politics,Public Leaders Network,Science,Social Care Network,Society,Society Professionals,Sport,Stage,Teacher Network,Technology,Television & radio,Travel,UK news,US news,Vital Signs,Voluntary Sector Network,Weather,Wellness,Women in Leadership,Working in development,World news,articles_per_1000_fatalities
France,9528,933.4125734676742,713.0,43,Western,0.0,2.162048698572628,0.6612090680100755,2.0780856423173804,3.7888329135180516,0.0,0.010495382031905962,0.6507136859781696,0.020990764063811923,0.0,0.45130142737195633,0.0,0.2518891687657431,2.5608732157850547,2.214525608732158,4.869857262804366,0.5037783375314862,1.060033585222502,0.0,0.06297229219143577,0.041981528127623846,0.10495382031905962,0.0,0.3148614609571789,0.0,0.0,0.010495382031905962,0.020990764063811923,0.0,0.0,0.031486146095717885,0.0,0.07346767422334173,0.5667506297229219,1.081024349286314,0.010495382031905962,0.041981528127623846,0.28337531486146095,1.385390428211587,0.5982367758186398,9.089000839630563,3.4424853064651555,0.010495382031905962,0.6926952141057935,0.010495382031905962,0.535264483627204,0.0,1.4168765743073046,0.6192275398824517,0.0,0.829135180520571,0.3568429890848027,0.4408060453400504,4.261125104953821,1.0075566750629723,0.0,0.020990764063811923,0.020990764063811923,0.010495382031905962,0.0,0.010495382031905962,51.31192275398825,221581.39534883722
French Polynesia,33,957.8787878787879,846.0,0,Western,0.0,3.0303030303030303,3.0303030303030303,0.0,3.0303030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.27272727272727,0.0,3.0303030303030303,0.0,0.0,0.0,0.0,0.0,3.0303030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0303030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0303030303030303,0.0,0.0,3.0303030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.484848484848484,
Gabon,61,1073.967213114754,756.0,24,Global South,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.311475409836063,0.0,0.0,0.0,21.311475409836063,0.0,0.0,0.0,0.0,0.0,8.19672131147541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.278688524590164,0.0,0.0,1.639344262295082,0.0,3.278688524590164,0.0,4.918032786885246,0.0,0.0,0.0,1.639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.639344262295082,32.78688524590164,2541.6666666666665
Gambia,121,915.900826446281,792.0,26,Global South,0.0,0.0,0.0,0.0,0.8264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6528925619834711,0.0,0.0,0.0,0.8264462809917356,0.0,0.0,0.0,0.0,0.8264462809917356,23.96694214876033,0.0,0.0,0.0,0.8264462809917356,0.0,0.0,0.0,0.0,0.8264462809917356,0.8264462809917356,1.6528925619834711,0.0,0.0,0.0,2.479338842975207,1.6528925619834711,6.6115702479338845,1.6528925619834711,0.0,0.8264462809917356,0.0,7.43801652892562,0.0,0.0,0.0,0.0,0.0,1.6528925619834711,0.0,0.8264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,2.479338842975207,42.14876033057851,4653.846153846154
Germany,6012,965.1961077844311,749.0,49,Western,0.0166333998669328,1.8629407850964737,0.249500998003992,1.5801729873586163,9.397870924817033,0.0,0.0,0.9314703925482368,0.0166333998669328,0.0166333998669328,0.38256819693945443,0.0,0.6487025948103792,2.5948103792415167,0.166333998669328,2.245508982035928,0.1164337990685296,1.0146373918829008,0.0166333998669328,0.0332667997338656,0.0166333998669328,0.1164337990685296,0.0166333998669328,0.4823685961410512,0.0,0.0,0.0,0.049900199600798396,0.0,0.0166333998669328,0.083166999334664,0.0,0.28276779773785765,0.41583499667332,0.6154357950765137,0.0,0.049900199600798396,0.1330671989354624,1.8130405854956753,0.7485029940119761,9.364604125083167,3.6926147704590817,0.0166333998669328,0.499001996007984,0.0,0.83166999334664,0.0,0.2328675981370592,0.5988023952095809,0.0166333998669328,0.8150365934797072,0.2661343978709248,0.2661343978709248,1.9627411842980707,1.2641383898868928,0.0,0.0,0.0166333998669328,0.0166333998669328,0.0,0.0,54.00864936793081,122693.8775510204
Ghana,307,870.4039087947883,748.0,794,Global South,0.0,4.234527687296417,0.0,3.257328990228013,2.6058631921824107,0.0,0.0,2.2801302931596092,0.0,0.0,0.6514657980456027,0.0,2.6058631921824107,5.211726384364821,1.3029315960912053,2.2801302931596092,0.6514657980456027,2.2801302931596092,0.0,0.0,0.0,0.0,1.3029315960912053,24.7557003257329,0.0,0.0,0.0,0.6514657980456027,0.0,0.0,0.0,0.0,0.32573289902280134,0.6514657980456027,0.9771986970684038,0.0,0.0,0.32573289902280134,2.9315960912052117,1.9543973941368076,5.211726384364821,1.3029315960912053,0.0,1.3029315960912053,0.0,0.6514657980456027,0.0,0.6514657980456027,0.32573289902280134,0.0,0.0,0.6514657980456027,0.0,4.234527687296417,0.9771986970684038,0.0,0.0,0.0,0.0,0.0,1.3029315960912053,22.149837133550488,386.64987405541564
Gibraltar,152,905.6513157894736,708.0,0,Western,0.0,0.6578947368421052,0.0,0.6578947368421052,1.3157894736842104,0.0,0.0,0.6578947368421052,0.0,0.0,0.6578947368421052,0.0,0.0,1.9736842105263157,0.0,0.0,0.0,0.6578947368421052,0.0,0.0,0.0,0.0,0.0,1.3157894736842104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6578947368421052,0.0,0.0,0.0,0.0,0.0,0.6578947368421052,9.210526315789473,21.052631578947366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6578947368421052,0.0,0.6578947368421052,3.9473684210526314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.26315789473685,
Greece,2875,1174.2692173913044,789.0,48,Western,0.0,2.2956521739130435,0.2434782608695652,0.6608695652173914,17.599999999999998,0.034782608695652174,0.0,0.5565217391304348,0.034782608695652174,0.0,0.5217391304347827,0.0,0.1391304347826087,1.6695652173913043,0.20869565217391303,0.9739130434782608,0.1391304347826087,0.34782608695652173,0.0,0.0,0.0,0.1391304347826087,0.2434782608695652,3.130434782608696,0.0,0.0,0.0,0.1391304347826087,0.034782608695652174,0.0,0.0,0.0,0.1391304347826087,0.3130434782608696,0.9043478260869564,0.0,0.10434782608695652,0.2434782608695652,0.5217391304347827,0.8695652173913043,9.773913043478261,1.5304347826086957,0.034782608695652174,0.591304347826087,0.06956521739130435,0.4521739130434782,0.0,0.1391304347826087,0.41739130434782606,0.0,0.20869565217391303,0.20869565217391303,0.591304347826087,0.8695652173913043,0.34782608695652173,0.0,0.034782608695652174,0.10434782608695652,0.0,0.0,0.41739130434782606,52.0,59895.833333333336
Greenland,134,859.955223880597,700.0,0,Western,0.0,1.4925373134328357,0.0,1.4925373134328357,0.0,0.0,0.0,0.7462686567164178,0.0,0.0,0.0,0.0,0.0,36.56716417910448,0.0,1.4925373134328357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7462686567164178,0.0,0.0,0.0,0.0,0.7462686567164178,5.970149253731343,5.970149253731343,0.7462686567164178,0.0,8.208955223880597,0.0,0.7462686567164178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7164179104477615,0.0,0.0,0.0,0.0,0.0,0.0,28.35820895522388,
Grenada,36,805.0833333333334,717.5,0,Global South,0.0,0.0,0.0,2.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333332,0.0,0.0,0.0,0.0,5.555555555555555,0.0,2.7777777777777777,0.0,0.0,0.0,0.0,0.0,8.333333333333332,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,55.55555555555556,
Guam,45,848.1333333333333,813.0,0,Western,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,84.44444444444444,
Guatemala,250,939.504,831.5,5040,Global South,0.0,1.6,0.0,0.4,0.4,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.8,16.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,1.2,0.4,2.8000000000000003,0.0,0.0,0.8,0.0,0.4,0.0,0.0,0.0,0.0,0.8,0.0,0.4,0.4,20.4,0.0,0.0,0.0,0.0,0.0,2.8000000000000003,38.800000000000004,49.6031746031746
Guinea,78,839.0641025641025,820.5,521,Global South,0.0,0.0,0.0,1.282051282051282,2.564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.564102564102564,0.0,0.0,0.0,1.282051282051282,0.0,0.0,0.0,0.0,0.0,39.743589743589745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8461538461538463,0.0,2.564102564102564,0.0,0.0,2.564102564102564,0.0,3.8461538461538463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.282051282051282,38.46153846153847,149.71209213051822
Guinea-Bissau,13,793.4615384615385,723.0,36,Global South,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.53846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.46153846153847,361.1111111111111
Guyana,73,878.1095890410959,730.0,13,Western,0.0,5.47945205479452,0.0,4.10958904109589,4.10958904109589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73972602739726,9.58904109589041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.95890410958904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73972602739726,0.0,5.47945205479452,0.0,0.0,1.36986301369863,0.0,0.0,0.0,2.73972602739726,0.0,0.0,0.0,2.73972602739726,0.0,2.73972602739726,0.0,0.0,0.0,0.0,0.0,0.0,2.73972602739726,42.465753424657535,5615.384615384615
Haiti,426,1034.7417840375588,809.0,10040,Global South,0.0,0.2347417840375587,0.0,1.1737089201877933,0.0,0.0,0.0,0.2347417840375587,0.0,0.0,0.4694835680751174,0.0,0.0,1.4084507042253522,0.0,1.8779342723004695,0.0,4.929577464788732,0.0,0.0,0.0,0.0,1.4084507042253522,17.84037558685446,0.0,0.0,0.0,0.7042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.9389671361502347,0.0,0.0,0.0,1.643192488262911,0.7042253521126761,6.572769953051644,0.4694835680751174,0.0,0.2347417840375587,0.0,1.8779342723004695,0.0,0.7042253521126761,0.7042253521126761,0.0,0.0,0.4694835680751174,0.2347417840375587,0.0,9.389671361502346,0.0,0.2347417840375587,0.0,0.0,0.0,2.112676056338028,43.42723004694836,42.430278884462155
Honduras,277,947.8916967509025,783.0,5089,Global South,0.0,0.36101083032490977,0.0,0.7220216606498195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4981949458483745,0.0,0.0,0.0,0.36101083032490977,0.0,0.36101083032490977,0.0,0.0,0.0,16.967509025270758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36101083032490977,0.36101083032490977,0.7220216606498195,0.0,0.0,0.0,0.36101083032490977,0.0,3.6101083032490973,0.0,0.0,0.36101083032490977,0.0,0.0,0.0,0.0,0.0,0.0,1.444043321299639,0.0,0.0,0.0,16.24548736462094,0.0,0.0,0.0,0.0,0.0,2.888086642599278,48.375451263537904,54.43112595794852
Hungary,871,1018.1044776119403,800.0,0,Western,0.0,1.4925373134328357,0.3444316877152698,1.951779563719862,1.0332950631458095,0.0,0.0,0.2296211251435132,0.0,0.0,0.1148105625717566,0.0,0.5740528128587831,0.1148105625717566,0.0,2.2962112514351323,0.2296211251435132,0.2296211251435132,0.0,0.0,0.0,0.0,0.0,2.066590126291619,0.0,0.0,0.0,0.1148105625717566,0.0,0.0,0.2296211251435132,0.0,0.8036739380022963,0.1148105625717566,1.4925373134328357,0.0,0.0,0.1148105625717566,1.2629161882893225,1.4925373134328357,14.351320321469574,2.8702640642939152,0.0,0.4592422502870264,0.0,0.4592422502870264,0.0,0.1148105625717566,0.2296211251435132,0.0,0.0,0.2296211251435132,0.0,0.4592422502870264,1.7221584385763489,0.0,0.1148105625717566,0.0,0.0,0.0,0.0,62.68656716417911,
Iceland,294,807.8299319727892,703.0,3,Western,0.0,3.741496598639456,0.0,2.7210884353741496,3.4013605442176873,0.0,0.0,0.3401360544217687,0.0,0.0,0.3401360544217687,0.0,0.0,11.564625850340136,0.0,6.122448979591836,0.0,1.7006802721088436,0.0,0.0,0.3401360544217687,0.0,0.0,0.6802721088435374,0.0,0.0,0.0,0.6802721088435374,0.0,0.0,0.0,0.0,0.6802721088435374,1.7006802721088436,0.3401360544217687,0.3401360544217687,0.0,0.3401360544217687,6.802721088435375,2.0408163265306123,5.442176870748299,2.380952380952381,0.3401360544217687,1.3605442176870748,0.0,1.7006802721088436,0.0,0.3401360544217687,0.3401360544217687,0.0,0.3401360544217687,2.7210884353741496,2.0408163265306123,1.0204081632653061,1.0204081632653061,0.0,0.0,0.0,0.0,0.0,0.0,37.07482993197279,98000.0
India,4572,940.5021872265967,741.0,12300,Global South,0.0,1.1811023622047243,2.3622047244094486,2.58092738407699,4.483814523184602,0.021872265966754158,0.021872265966754158,1.968503937007874,0.0,0.0,0.41557305336832895,0.0,0.41557305336832895,5.971128608923885,0.15310586176727908,6.014873140857393,0.13123359580052493,0.41557305336832895,0.0,0.06561679790026247,0.06561679790026247,0.08748906386701663,1.290463692038495,10.47681539807524,0.0,0.0,0.0,0.984251968503937,0.06561679790026247,0.0,0.10936132983377078,0.0,0.21872265966754156,0.8967629046369203,0.6780402449693788,0.0,0.06561679790026247,0.043744531933508315,0.7655293088363955,1.1592300962379702,7.458442694663167,2.2747156605424323,0.043744531933508315,0.5905511811023622,0.021872265966754158,0.7217847769028871,0.0,0.984251968503937,0.5905511811023622,0.021872265966754158,1.1592300962379702,0.5686789151356081,0.06561679790026247,1.1154855643044619,1.0936132983377078,0.0,0.0,0.0,0.0,0.0,0.6124234470691163,39.56692913385827,371.7073170731707
Indonesia,1310,943.7717557251908,704.0,1503,Global South,0.0,0.7633587786259541,12.977099236641221,1.2213740458015268,1.6030534351145038,0.0,0.0,3.2824427480916034,0.0,0.0,0.15267175572519084,0.0,0.07633587786259542,7.862595419847327,0.0,1.2213740458015268,0.0,0.22900763358778628,0.07633587786259542,0.0,0.0,0.15267175572519084,0.7633587786259541,5.4961832061068705,0.07633587786259542,0.0,0.0,1.6793893129770994,0.0,0.0,0.07633587786259542,0.0,0.5343511450381679,0.22900763358778628,0.22900763358778628,0.0,0.0,0.0,0.38167938931297707,0.45801526717557256,3.2824427480916034,0.45801526717557256,0.07633587786259542,1.9083969465648856,0.0,0.5343511450381679,0.0,0.07633587786259542,0.07633587786259542,0.0,0.22900763358778628,0.45801526717557256,0.0,1.297709923664122,0.5343511450381679,0.0,0.0,0.0,0.0,0.0,0.5343511450381679,50.99236641221374,871.5901530272788
Iran,3966,1075.971759959657,790.0,3008,Global South,0.0,0.680786686838124,2.2945032778618253,1.0842158345940494,1.7650025214321734,0.0,0.02521432173474534,0.22692889561270801,0.02521432173474534,0.0,0.07564296520423601,0.0,0.10085728693898136,0.4286434694906707,0.0,2.344931921331316,0.05042864346949068,0.37821482602118006,0.0,0.0,0.0,0.10085728693898136,0.02521432173474534,2.1936459909228443,0.0,0.0,0.0,0.02521432173474534,0.0,0.0,0.0,0.0,0.07564296520423601,0.17650025214321735,0.8825012607160867,0.0,0.05042864346949068,0.02521432173474534,0.2521432173474533,5.0428643469490675,10.564800806858296,2.4205748865355523,0.0,0.2521432173474533,0.0,0.12607160867372666,0.0,0.2521432173474533,0.12607160867372666,0.0,0.45385779122541603,0.2017145738779627,0.05042864346949068,1.2607160867372669,7.766011094301563,0.0,0.0,0.0,0.0,0.0,0.10085728693898136,58.09379727685325,1318.4840425531913
Iraq,2008,997.1065737051792,781.5,106474,Global South,0.0,1.394422310756972,4.731075697211155,1.4940239043824701,0.348605577689243,0.0,0.0,0.5478087649402391,0.0,0.049800796812749,0.49800796812749004,0.0,0.099601593625498,0.647410358565737,0.0,1.693227091633466,0.049800796812749,0.14940239043824702,0.0,0.0,0.0,0.049800796812749,0.24900398406374502,3.5358565737051797,0.0,0.0,0.049800796812749,0.049800796812749,0.0,0.0,0.0,0.0,1.1454183266932272,0.4482071713147411,1.593625498007968,0.0,0.049800796812749,0.0,0.099601593625498,0.5976095617529881,13.545816733067728,4.9800796812749,0.0,0.49800796812749004,0.0,0.398406374501992,0.0,0.0,0.49800796812749004,0.0,0.24900398406374502,0.5478087649402391,0.0,8.964143426294822,6.424302788844622,0.0,0.049800796812749,0.0,0.0,0.0,0.7470119521912351,43.52589641434263,18.859064184683586
Ireland,3920,948.6492346938776,664.0,0,Western,0.0,1.0714285714285714,0.33163265306122447,3.5969387755102042,5.86734693877551,0.0,0.10204081632653061,0.17857142857142858,0.025510204081632654,0.0,0.8418367346938775,0.0,0.40816326530612246,1.862244897959184,0.0,3.6734693877551026,0.25510204081632654,0.3826530612244898,0.0,0.07653061224489796,0.0,0.07653061224489796,0.0,0.5612244897959183,0.0,0.0,0.025510204081632654,0.0,0.025510204081632654,0.0,0.0,0.0,0.10204081632653061,1.0204081632653061,3.1632653061224487,0.025510204081632654,0.05102040816326531,0.5102040816326531,2.4489795918367347,0.4846938775510204,11.173469387755102,18.596938775510203,0.0,0.4336734693877551,0.05102040816326531,1.1224489795918366,0.0,1.3265306122448979,1.862244897959184,0.0,1.3520408163265307,0.6887755102040817,0.10204081632653061,7.704081632653061,1.2755102040816326,0.0,0.0,0.0,0.0,0.0,0.025510204081632654,27.117346938775512,
Israel,7068,1362.7159026598754,829.0,1973,Western,0.0,0.35370684776457273,2.9711375212224107,1.21675155631013,0.46689303904923596,0.0,0.0,0.22637238256932654,0.0,0.0,0.22637238256932654,0.0,0.43859649122807015,0.29711375212224106,0.08488964346349745,1.1884550084889642,0.042444821731748725,0.2688172043010753,0.014148273910582909,0.1414827391058291,0.0,0.11318619128466327,0.028296547821165818,0.8205998868138087,0.0,0.0,0.0,0.042444821731748725,0.0,0.0,0.0,0.0,0.622524052065648,0.155631013016412,0.6791171477079796,0.0,0.014148273910582909,0.0,0.5517826825127334,1.061120543293718,12.818336162988114,3.2116581777023203,0.028296547821165818,0.4527447651386531,0.014148273910582909,0.311262026032824,0.0,0.21222410865874364,0.18392756083757783,0.0,0.6791171477079796,0.5093378607809848,0.014148273910582909,0.8064516129032258,6.890209394453876,0.0,0.0,0.042444821731748725,0.0,0.0,0.1273344651952462,61.6723259762309,3582.361885453624
Italy,4805,932.7005202913632,668.0,2,Western,0.0,3.0176899063475546,0.5619146722164412,1.5608740894901143,3.954214360041623,0.0,0.02081165452653486,0.9573361082206036,0.0,0.0,0.437044745057232,0.0,0.16649323621227888,2.0395421436004164,2.081165452653486,4.079084287200833,0.7075962539021852,0.894901144640999,0.02081165452653486,0.02081165452653486,0.02081165452653486,0.02081165452653486,0.0,1.6441207075962538,0.0,0.0,0.0,0.04162330905306972,0.0,0.0,0.04162330905306972,0.0,0.18730489073881373,0.4786680541103018,0.39542143600416235,0.0,0.08324661810613944,0.16649323621227888,0.8532778355879292,0.7700312174817898,5.535900104058273,1.5400624349635796,0.02081165452653486,1.1030176899063475,0.0,0.6659729448491155,0.0,0.4578563995837669,0.31217481789802287,0.0,0.4578563995837669,0.31217481789802287,0.29136316337148804,1.3111342351716961,1.1030176899063475,0.0,0.0,0.04162330905306972,0.0,0.0,0.02081165452653486,61.602497398543186,2402500.0
Ivory Coast,84,1003.4404761904761,829.0,510,Global South,0.0,4.761904761904762,0.0,2.380952380952381,2.380952380952381,0.0,0.0,2.380952380952381,0.0,0.0,0.0,0.0,0.0,8.333333333333332,0.0,2.380952380952381,1.1904761904761905,2.380952380952381,0.0,0.0,0.0,0.0,0.0,27.380952380952383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1904761904761905,0.0,1.1904761904761905,0.0,0.0,0.0,3.571428571428571,0.0,5.952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1904761904761905,0.0,0.0,1.1904761904761905,1.1904761904761905,0.0,0.0,0.0,0.0,0.0,1.1904761904761905,29.761904761904763,164.7058823529412
Jamaica,426,859.2887323943662,782.5,2231,Global South,0.0,1.1737089201877933,0.0,5.633802816901409,1.1737089201877933,0.0,0.0,0.2347417840375587,0.0,0.0,0.7042253521126761,0.0,1.643192488262911,0.9389671361502347,0.4694835680751174,3.051643192488263,0.0,0.7042253521126761,0.0,0.0,0.0,0.0,1.1737089201877933,3.755868544600939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2347417840375587,0.4694835680751174,0.2347417840375587,0.0,0.0,0.0,15.492957746478872,1.8779342723004695,10.093896713615024,2.8169014084507045,0.0,0.4694835680751174,0.0,0.7042253521126761,0.0,4.225352112676056,2.112676056338028,0.0,0.0,0.7042253521126761,0.2347417840375587,22.300469483568076,1.4084507042253522,0.0,0.0,0.0,0.0,0.0,0.4694835680751174,15.492957746478872,190.94576423128643
Japan,3083,952.0227051573142,644.0,1,Western,0.0,2.367823548491729,1.6866688290626013,1.4271813168991243,8.660395718456048,0.0,0.0,1.4920531949399933,0.03243593902043464,0.0,0.4216672072656503,0.0,0.1621796951021732,5.643853389555628,0.5514109633473889,5.319493999351281,0.3892312682452157,0.3892312682452157,0.0,0.0,1.1028219266947779,0.12974375608173855,0.0,0.3243593902043464,0.0,0.0,0.0,0.1621796951021732,0.0,0.03243593902043464,0.03243593902043464,0.0,0.0,0.7135906584495622,0.3567953292247811,0.03243593902043464,0.03243593902043464,0.06487187804086927,1.2001297437560816,0.45410314628608495,3.3733376581252026,2.1407719753486862,0.06487187804086927,1.2974375608173856,0.03243593902043464,0.45410314628608495,0.0,5.02757054816737,0.5514109633473889,0.0,1.4596172559195588,0.3892312682452157,0.09730781706130393,0.5189750243269542,2.2705157314304247,0.0,0.0,0.19461563412260785,0.0,0.0,0.0,48.94583198183587,3083000.0
Jordan,270,1003.6185185185185,802.0,189,Global South,0.0,0.0,0.3703703703703704,0.3703703703703704,1.1111111111111112,0.0,0.0,0.7407407407407408,0.0,0.0,0.0,0.0,0.0,0.3703703703703704,0.0,1.1111111111111112,0.3703703703703704,1.1111111111111112,0.0,0.0,0.0,0.0,2.2222222222222223,10.37037037037037,0.0,0.0,0.0,1.4814814814814816,0.0,0.0,0.0,0.0,0.7407407407407408,0.0,0.3703703703703704,0.0,0.3703703703703704,0.0,0.3703703703703704,2.2222222222222223,7.037037037037037,0.7407407407407408,0.0,1.8518518518518516,0.0,0.3703703703703704,0.0,0.0,0.3703703703703704,0.0,0.3703703703703704,0.7407407407407408,0.0,3.3333333333333335,4.444444444444445,0.0,0.0,0.0,0.0,0.0,1.8518518518518516,55.18518518518518,1428.5714285714287
Kazakhstan,153,881.7385620915032,759.0,270,Global South,0.0,1.3071895424836601,0.0,0.0,5.228758169934641,0.0,0.0,9.15032679738562,0.0,0.0,0.0,0.0,0.0,4.57516339869281,0.0,3.9215686274509802,0.0,0.0,0.0,0.0,0.0,0.6535947712418301,0.0,2.6143790849673203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3071895424836601,1.9607843137254901,1.3071895424836601,0.0,0.0,0.0,0.6535947712418301,1.9607843137254901,2.6143790849673203,0.6535947712418301,0.0,4.57516339869281,0.0,0.0,0.0,5.228758169934641,0.6535947712418301,0.0,0.0,0.0,0.0,1.9607843137254901,0.6535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,49.01960784313725,566.6666666666666
Kenya,1013,924.1796643632774,830.0,5693,Global South,0.0,0.5923000987166831,0.19743336623889435,1.2833168805528135,0.29615004935834155,0.0,0.0,1.085883514313919,0.0,0.0,0.09871668311944717,0.0,0.6910167818361304,7.4037512339585385,0.0,1.3820335636722607,0.09871668311944717,0.29615004935834155,0.09871668311944717,0.0,0.0,0.09871668311944717,2.9615004935834155,33.95853899308983,0.0,0.0,0.0,1.4807502467917077,0.0,0.0,0.0,0.0,0.4935834155972359,0.4935834155972359,0.7897334649555774,0.09871668311944717,0.0,0.0,0.4935834155972359,0.4935834155972359,3.948667324777887,1.1846001974333662,0.09871668311944717,1.3820335636722607,0.0,1.2833168805528135,0.0,3.0602171767028628,0.0,0.0,0.4935834155972359,0.29615004935834155,0.0,2.073050345508391,1.5794669299111548,0.0,0.0,0.0,0.0,0.0,2.270483711747285,27.44323790720632,177.93781837344108
Kiribati,79,1024.012658227848,793.0,0,Global South,0.0,0.0,12.658227848101266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.72151898734177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2658227848101267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2658227848101267,0.0,0.0,0.0,0.0,0.0,0.0,1.2658227848101267,0.0,0.0,0.0,0.0,0.0,1.2658227848101267,64.55696202531645,
Kosovo,141,821.7588652482269,775.0,9,Global South,0.0,1.4184397163120568,0.0,0.0,0.0,0.0,0.0,1.4184397163120568,0.0,0.0,0.7092198581560284,0.0,0.0,1.4184397163120568,0.0,3.546099290780142,0.0,4.964539007092199,0.0,0.0,0.0,0.7092198581560284,1.4184397163120568,2.127659574468085,0.0,0.0,0.0,0.7092198581560284,0.0,0.0,0.0,0.0,0.7092198581560284,0.0,1.4184397163120568,0.0,0.0,0.0,1.4184397163120568,0.0,8.51063829787234,2.8368794326241136,0.7092198581560284,0.0,0.0,0.0,0.0,2.127659574468085,3.546099290780142,0.0,0.7092198581560284,0.0,0.0,0.7092198581560284,0.7092198581560284,0.0,0.0,0.0,0.0,0.0,0.7092198581560284,57.446808510638306,15666.666666666666
